W0217 10:44:43.441550  3109 device_context.cc:262] Please NOTE: device: 0, CUDA Capability: 70, Driver API Version: 9.2, Runtime API Version: 9.0
W0217 10:44:43.441632  3109 device_context.cc:270] device: 0, cuDNN Version: 7.0.
-----------  Configuration Arguments -----------
batch_size: 16
checkpoint: None
class_dim: 1000
data_dir: /data/pzl/imagenet
enable_ce: False
fp16: False
image_shape: 3,224,224
l2_decay: 0.0001
lr: 0.1
lr_strategy: piecewise_decay
model: SE_ResNeXt50_32x4d
model_category: models
model_save_dir: output
momentum_rate: 0.9
num_epochs: 1
pretrained_model: None
scale_loss: 1.0
total_images: 1281167
use_gpu: True
with_mem_opt: True
------------------------------------------------
Pass 0, trainbatch 0, loss 6.80472278595,                         acc1 0.0, acc5 0.0, lr0.10000, time 1.58 sec
Pass 0, trainbatch 72140, loss 5.13138580322,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72150, loss 5.26609992981,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 72160, loss 4.62946128845,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72170, loss 5.00550603867,                         acc1 0.0, acc5 0.375, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72180, loss 4.9671163559,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72190, loss 4.33511972427,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 72200, loss 4.56157207489,                         acc1 0.1875, acc5 0.3125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 72210, loss 3.99112939835,                         acc1 0.125, acc5 0.5, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72220, loss 4.94571971893,                         acc1 0.1875, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72230, loss 4.56949615479,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.24 sec
Pass 0, trainbatch 72240, loss 4.36224031448,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72250, loss 4.21842908859,                         acc1 0.0, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72260, loss 5.77529144287,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72270, loss 5.80330705643,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72280, loss 4.76145744324,                         acc1 0.0625, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72290, loss 5.02351236343,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72300, loss 5.06993722916,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72310, loss 5.34247016907,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72320, loss 5.63182783127,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72330, loss 5.52539777756,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72340, loss 4.99307966232,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72350, loss 4.57211112976,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 72360, loss 5.48070049286,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72370, loss 4.92042779922,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 72380, loss 5.66815376282,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72390, loss 5.55224609375,                         acc1 0.125, acc5 0.375, lr0.10000, time 0.25 sec
Pass 0, trainbatch 72400, loss 5.68359851837,                         acc1 0.0, acc5 0.0, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72410, loss 4.33124923706,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72420, loss 4.7014131546,                         acc1 0.1875, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72430, loss 5.21674108505,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72440, loss 6.23661518097,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 72450, loss 4.73458576202,                         acc1 0.1875, acc5 0.4375, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72460, loss 5.29059505463,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 72470, loss 5.09969472885,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72480, loss 5.39165353775,                         acc1 0.0, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72490, loss 6.10982561111,                         acc1 0.0, acc5 0.0, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72500, loss 5.14256000519,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72510, loss 4.5745382309,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72520, loss 5.28654766083,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72530, loss 5.50786733627,                         acc1 0.1875, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72540, loss 5.11263990402,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72550, loss 4.77966690063,                         acc1 0.1875, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72560, loss 5.2164068222,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72570, loss 4.89019298553,                         acc1 0.1875, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72580, loss 4.79026222229,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72590, loss 4.92962026596,                         acc1 0.125, acc5 0.375, lr0.10000, time 0.25 sec
Pass 0, trainbatch 72600, loss 4.64044857025,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72610, loss 4.78931713104,                         acc1 0.1875, acc5 0.3125, lr0.10000, time 0.21 sec
Pass 0, trainbatch 72620, loss 4.84188222885,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72630, loss 4.93517446518,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.24 sec
Pass 0, trainbatch 72640, loss 4.56814575195,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72650, loss 5.03827142715,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72660, loss 4.85716104507,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 72670, loss 4.0727353096,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72680, loss 4.58646059036,                         acc1 0.1875, acc5 0.3125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72690, loss 5.51515960693,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72700, loss 4.31072616577,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.24 sec
Pass 0, trainbatch 72710, loss 5.07853412628,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.29 sec
Pass 0, trainbatch 72720, loss 4.30104351044,                         acc1 0.1875, acc5 0.4375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72730, loss 5.09414196014,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72740, loss 4.80850028992,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72750, loss 4.71713447571,                         acc1 0.1875, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72760, loss 4.24079990387,                         acc1 0.125, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72770, loss 5.44759178162,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72780, loss 5.22818470001,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72790, loss 4.95055150986,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72800, loss 4.72266292572,                         acc1 0.125, acc5 0.4375, lr0.10000, time 0.21 sec
Pass 0, trainbatch 72810, loss 5.37830448151,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 72820, loss 5.23944330215,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72830, loss 4.68996238708,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.21 sec
Pass 0, trainbatch 72840, loss 4.5539021492,                         acc1 0.25, acc5 0.3125, lr0.10000, time 0.21 sec
Pass 0, trainbatch 72850, loss 4.90786647797,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72860, loss 5.05083942413,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72870, loss 4.99873352051,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72880, loss 5.0319237709,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 72890, loss 4.96008443832,                         acc1 0.3125, acc5 0.4375, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72900, loss 5.65655183792,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72910, loss 5.42149353027,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72920, loss 5.66654634476,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.26 sec
Pass 0, trainbatch 72930, loss 5.5579366684,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.23 sec
Pass 0, trainbatch 72940, loss 5.38635730743,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.25 sec
Pass 0, trainbatch 72950, loss 5.27524852753,                         acc1 0.1875, acc5 0.1875, lr0.10000, time 0.21 sec
Pass 0, trainbatch 72960, loss 4.60046100616,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.24 sec
Pass 0, trainbatch 72970, loss 5.40053367615,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 72980, loss 4.6291885376,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 72990, loss 4.43507289886,                         acc1 0.3125, acc5 0.4375, lr0.10000, time 0.27 sec
Pass 0, trainbatch 73000, loss 5.1781129837,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73010, loss 4.58984422684,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73020, loss 5.4009103775,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73030, loss 4.66589355469,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73040, loss 4.59680843353,                         acc1 0.25, acc5 0.4375, lr0.10000, time 0.21 sec
Pass 0, trainbatch 73050, loss 5.43503570557,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73060, loss 5.07900190353,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73070, loss 5.00869321823,                         acc1 0.25, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73080, loss 4.42876338959,                         acc1 0.25, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73090, loss 4.78107452393,                         acc1 0.1875, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73100, loss 4.31663227081,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73110, loss 5.21804523468,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73120, loss 5.11983537674,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73130, loss 5.47880792618,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73140, loss 4.87101697922,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73150, loss 4.97627687454,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73160, loss 5.82773733139,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.25 sec
Pass 0, trainbatch 73170, loss 5.97323942184,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73180, loss 5.25422096252,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.26 sec
Pass 0, trainbatch 73190, loss 4.35053396225,                         acc1 0.1875, acc5 0.5, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73200, loss 5.68527317047,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73210, loss 5.24979257584,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73220, loss 4.60082578659,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73230, loss 5.02895545959,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73240, loss 4.76888990402,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73250, loss 3.88972020149,                         acc1 0.1875, acc5 0.4375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73260, loss 5.33438634872,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73270, loss 4.97513771057,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73280, loss 4.9093747139,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73290, loss 4.45546770096,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73300, loss 4.93196344376,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73310, loss 4.87574720383,                         acc1 0.1875, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73320, loss 4.59224653244,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73330, loss 5.34922218323,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73340, loss 4.73478889465,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73350, loss 5.26122045517,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73360, loss 4.59580850601,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73370, loss 5.43269252777,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73380, loss 4.97621870041,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73390, loss 5.34541225433,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73400, loss 4.92907714844,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73410, loss 5.13982486725,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73420, loss 5.70007801056,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.26 sec
Pass 0, trainbatch 73430, loss 5.06654119492,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73440, loss 5.46681022644,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.31 sec
Pass 0, trainbatch 73450, loss 5.6369099617,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73460, loss 4.90189933777,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.21 sec
Pass 0, trainbatch 73470, loss 4.47332620621,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73480, loss 4.97288370132,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73490, loss 5.037296772,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73500, loss 5.21089315414,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73510, loss 4.05407238007,                         acc1 0.1875, acc5 0.4375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73520, loss 5.39884281158,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73530, loss 4.74656200409,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.21 sec
Pass 0, trainbatch 73540, loss 4.6595287323,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73550, loss 4.90589618683,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73560, loss 4.56915283203,                         acc1 0.125, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73570, loss 5.94703245163,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73580, loss 3.7161552906,                         acc1 0.25, acc5 0.625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73590, loss 5.27537202835,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73600, loss 4.1432557106,                         acc1 0.1875, acc5 0.4375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73610, loss 4.80049419403,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73620, loss 4.32361888885,                         acc1 0.3125, acc5 0.4375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73630, loss 5.42784500122,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.21 sec
Pass 0, trainbatch 73640, loss 4.75093078613,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73650, loss 5.36398887634,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73660, loss 5.01368999481,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.26 sec
Pass 0, trainbatch 73670, loss 5.69621658325,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73680, loss 4.8069486618,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73690, loss 5.46532821655,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73700, loss 5.28066730499,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73710, loss 4.51907444,                         acc1 0.25, acc5 0.375, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73720, loss 4.90019512177,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73730, loss 5.53187513351,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73740, loss 4.59721183777,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73750, loss 4.4127907753,                         acc1 0.125, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73760, loss 5.11651229858,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73770, loss 4.95264720917,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73780, loss 5.70429944992,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73790, loss 5.16116333008,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73800, loss 5.28302431107,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73810, loss 5.46111631393,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73820, loss 4.64208173752,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73830, loss 5.33815097809,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73840, loss 4.53862714767,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73850, loss 5.32926511765,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73860, loss 4.45332145691,                         acc1 0.25, acc5 0.4375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73870, loss 5.52963495255,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73880, loss 5.36545944214,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73890, loss 4.95313310623,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73900, loss 5.25769805908,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73910, loss 4.30785179138,                         acc1 0.125, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73920, loss 4.88477897644,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.42 sec
Pass 0, trainbatch 73930, loss 5.33780574799,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 73940, loss 4.9216299057,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73950, loss 5.02657604218,                         acc1 0.125, acc5 0.375, lr0.10000, time 0.21 sec
Pass 0, trainbatch 73960, loss 4.753033638,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 73970, loss 5.66752195358,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 73980, loss 4.73661613464,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.28 sec
Pass 0, trainbatch 73990, loss 5.09055614471,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.21 sec
Pass 0, trainbatch 74000, loss 5.5318775177,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 74010, loss 5.24559020996,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 74020, loss 3.83936071396,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.23 sec
Pass 0, trainbatch 74030, loss 5.24706888199,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.26 sec
Pass 0, trainbatch 74040, loss 4.75179100037,                         acc1 0.1875, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74050, loss 5.7597618103,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.25 sec
Pass 0, trainbatch 74060, loss 4.55940723419,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.30 sec
Pass 0, trainbatch 74070, loss 5.0025510788,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74080, loss 4.7883105278,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74090, loss 5.37756347656,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74100, loss 4.53700113297,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74110, loss 5.32440853119,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 74120, loss 4.595662117,                         acc1 0.125, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74130, loss 4.57173061371,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74140, loss 5.26060390472,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74150, loss 4.85372257233,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74160, loss 5.23979377747,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74170, loss 5.20677423477,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74180, loss 4.46712112427,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74190, loss 5.12581968307,                         acc1 0.125, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74200, loss 4.77148246765,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 74210, loss 4.53740787506,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74220, loss 5.32408332825,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74230, loss 4.44284391403,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.30 sec
Pass 0, trainbatch 74240, loss 4.99290800095,                         acc1 0.125, acc5 0.375, lr0.10000, time 0.24 sec
Pass 0, trainbatch 74250, loss 3.9342238903,                         acc1 0.125, acc5 0.4375, lr0.10000, time 0.23 sec
Pass 0, trainbatch 74260, loss 4.82413101196,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 74270, loss 4.80555343628,                         acc1 0.0625, acc5 0.375, lr0.10000, time 0.23 sec
Pass 0, trainbatch 74280, loss 5.02524089813,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 74290, loss 4.53016281128,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 74300, loss 5.34766244888,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74310, loss 4.74489021301,                         acc1 0.0625, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74320, loss 4.93815755844,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74330, loss 5.85725688934,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74340, loss 4.4703912735,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 74350, loss 4.01660776138,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74360, loss 4.71577787399,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 74370, loss 5.03494501114,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74380, loss 4.58994865417,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 74390, loss 4.98110866547,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
